generation, best_individual, average_fitness
1, 113910.46, 79571.61329999998
2, 113910.46, 90899.51430000001
3, 113910.46, 95228.0081
4, 113910.46, 98773.79840000001
5, 114977.04, 102103.86470000006
6, 115272.47, 104895.81800000009
7, 118228.06, 107980.06640000003
8, 118365.21, 109900.65510000008
9, 118365.21, 111371.12580000005
10, 118737.81, 112861.56300000001
11, 121604.05, 114383.53340000006
12, 122716.07, 115219.18170000003
13, 122716.07, 116242.05040000005
14, 122716.07, 117006.61460000003
15, 122716.07, 117537.61579999999
16, 122716.07, 118663.67719999995
17, 123540.97, 119483.68069999997
18, 125173.67, 120096.53089999995
19, 125173.67, 120752.10959999997
20, 125173.67, 121160.38869999997
21, 125173.67, 121709.52219999995
22, 125207.1, 122081.81679999997
23, 126222.94, 122626.73889999998
24, 126222.94, 122938.35750000001
25, 126222.94, 123177.9899
26, 126222.94, 123430.61299999998
27, 126222.94, 123688.12509999998
28, 126222.94, 123996.36469999999
29, 126391.18, 124207.72819999998
30, 126391.18, 124337.4951
31, 126391.18, 124481.3659
32, 126391.18, 124669.9781
33, 126391.18, 124745.42869999999
34, 126605.85, 124933.72219999995
35, 126605.85, 125082.81549999994
36, 126605.85, 125181.71639999995
37, 126756.32, 125313.97629999997
38, 126756.32, 125460.45999999995
39, 126756.32, 125602.68449999997
40, 126761.46, 125757.37619999997
41, 126761.46, 125842.54889999997
42, 126815.1, 125942.96879999993
43, 126943.49, 126058.06180000004
44, 126985.45, 126156.76210000005
45, 126985.45, 126277.69190000003
46, 127022.84, 126342.24649999998
47, 127022.84, 126393.25779999996
48, 127640.34, 126471.62709999998
49, 127640.34, 126507.53599999998
50, 127640.34, 126589.04259999999
51, 127640.34, 126644.06060000003
52, 127640.34, 126690.7951
53, 127640.34, 126724.48220000001
54, 127640.34, 126769.49450000002
55, 127640.34, 126820.50099999997
56, 127640.34, 126858.40489999996
57, 127640.34, 126885.5291
58, 127640.34, 126918.61579999997
59, 127640.34, 126954.30549999997
60, 127640.34, 126969.07599999997
