generation, best_individual, average_fitness
9, 118713.25, 110047.2992
10, 120279.46, 111285.50129999999
11, 120279.46, 112400.00820000003
12, 120279.46, 113454.1639
13, 120279.46, 114540.26590000001
14, 120279.46, 115120.31180000004
15, 123174.87, 116299.09969999999
16, 123174.87, 117059.63009999998
17, 123174.87, 117768.61590000003
18, 123174.87, 118237.69320000005
19, 123787.41, 118789.3193
20, 123787.41, 119209.88790000003
21, 123787.41, 119747.4818
22, 123787.41, 120072.01389999999
23, 123787.41, 120409.61569999997
24, 124187.16, 120726.06659999996
25, 124187.16, 120990.04959999995
26, 124187.16, 121241.60809999997
27, 124515.31, 121536.62079999996
28, 124515.31, 121804.6299
29, 124748.59, 122070.7395
30, 124816.36, 122401.78550000003
31, 125343.78, 122742.12870000002
32, 125983.07, 123057.71000000004
33, 125983.07, 123323.17590000002
34, 125983.07, 123521.53159999999
35, 125983.07, 123779.33419999998
36, 126173.22, 124084.32500000001
37, 126173.22, 124194.01520000004
38, 126173.22, 124379.94099999998
39, 126173.22, 124545.96889999996
40, 126689.21, 124759.6441
41, 126689.21, 124898.21149999996
42, 126689.21, 125008.6944
43, 126689.21, 125203.60749999997
44, 126689.21, 125387.8673
45, 127245.96, 125597.99290000004
46, 127348.54, 125699.85680000004
47, 127348.54, 125870.55020000003
48, 127348.54, 125996.54190000003
49, 127348.54, 126106.17739999999
50, 127348.54, 126201.05789999999
51, 127348.54, 126254.67559999997
52, 127348.54, 126316.94759999996
53, 127348.54, 126373.60479999997
54, 127348.54, 126429.10050000003
55, 127348.54, 126516.70770000001
56, 127348.54, 126563.36349999999
57, 127348.54, 126611.41759999994
58, 127348.54, 126706.68519999999
59, 127436.06, 126785.08130000002
60, 127436.06, 126806.12030000005
