generation, best_individual, average_fitness
1, 54933.91, 32562.569950000012
2, 54933.91, 40298.357100000016
3, 54933.91, 46035.10719999999
4, 54933.91, 48529.4664
5, 55525.71, 50209.69409999999
6, 55601.77, 51679.53229999999
7, 56189.92, 52560.746199999994
8, 56329.16, 53327.086099999986
9, 56902.78, 54161.70489999999
10, 58981.44, 54987.482099999994
11, 58981.44, 55592.92469999999
12, 59237.3, 56067.79999999996
13, 59237.3, 56645.44249999998
14, 59237.3, 57048.2818
15, 59237.3, 57442.0113
16, 59859.57, 57898.517400000004
17, 60303.9, 58278.72059999999
18, 60303.9, 58601.596900000004
19, 61088.08, 58825.34749999999
20, 61088.08, 59128.126
21, 61088.08, 59285.24289999999
22, 61088.08, 59469.735200000025
23, 61088.08, 59565.984400000045
24, 61088.08, 59713.60690000002
25, 61088.08, 59818.18130000001
26, 61088.08, 59882.07500000001
27, 61088.08, 59934.64680000001
28, 61088.08, 59982.224100000014
29, 61088.08, 60049.118599999994
30, 61088.08, 60110.08349999999
31, 61088.08, 60174.5205
32, 61088.08, 60203.868899999994
33, 61385.22, 60266.1014
34, 61385.22, 60292.781999999985
35, 61385.22, 60325.94920000001
36, 61385.22, 60356.73839999999
37, 61385.22, 60378.82209999998
38, 61385.22, 60406.94989999998
39, 61385.22, 60413.921099999985
40, 61385.22, 60439.758599999994
41, 61385.22, 60449.9905
42, 61385.22, 60456.7426
43, 61385.22, 60514.79269999998
44, 61385.22, 60536.47399999999
45, 61385.22, 60568.499899999995
46, 61385.22, 60599.19560000001
47, 61385.22, 60607.0474
48, 61385.22, 60629.52189999999
49, 61385.22, 60661.328199999996
50, 61385.22, 60677.602300000006
51, 61385.22, 60693.942800000004
52, 61385.22, 60703.2763
53, 61431.87, 60735.338800000005
54, 61431.87, 60750.1195
55, 61431.87, 60763.1279
56, 61431.87, 60793.14500000001
57, 61431.87, 60811.99120000001
58, 61431.87, 60822.94790000001
59, 61431.87, 60830.287500000006
60, 61431.87, 60858.27470000001
61, 61431.87, 60869.95660000002
62, 61431.87, 60879.54850000001
63, 61431.87, 60908.21600000002
64, 61623.97, 60922.365700000024
65, 61623.97, 60938.127
66, 61623.97, 60948.63610000001
67, 61623.97, 60979.6554
68, 61699.48, 61009.657799999986
69, 61699.48, 61026.75589999998
70, 61699.48, 61044.53149999998
71, 61699.48, 61049.44009999998
72, 62027.14, 61075.156199999976
73, 62027.14, 61098.66849999998
74, 62027.14, 61103.393999999986
75, 62027.14, 61110.47459999998
76, 62027.14, 61126.038
77, 62027.14, 61128.34329999999
78, 62027.14, 61143.06229999998
79, 62027.14, 61144.808499999985
80, 62027.14, 61149.02759999998
81, 62027.14, 61163.72459999997
82, 62027.14, 61180.57469999999
83, 62027.14, 61185.563599999994
1, 52211.74, 20240.88369999999
2, 52211.74, 32238.49620000001
3, 57102.4, 38979.3426
4, 57102.4, 45684.45659999999
5, 57102.4, 48587.61859999999
6, 57102.4, 50428.79640000001
7, 58175.44, 51902.610900000014
8, 58175.44, 53231.19350000001
9, 58175.44, 54097.55290000001
10, 58175.44, 55026.649399999995
11, 58715.07, 55839.63159999999
12, 59008.67, 56718.24810000001
13, 59319.27, 57220.84680000001
14, 59367.43, 57751.78289999999
15, 60352.62, 58204.5988
16, 60352.62, 58519.64139999997
17, 60352.62, 58735.50179999999
18, 60481.28, 58923.71449999998
19, 60591.96, 59097.25739999998
20, 60654.84, 59286.12989999997
21, 60765.45, 59422.09129999999
22, 60765.45, 59613.444300000025
23, 60765.45, 59714.68180000001
24, 60765.45, 59769.734600000025
25, 60765.45, 59835.19800000002
26, 60765.45, 59942.99680000001
27, 61037.66, 60064.7723
28, 61037.66, 60107.009699999995
29, 61037.66, 60163.5204
30, 61037.66, 60206.29800000001
31, 61037.66, 60250.95410000001
32, 61281.68, 60297.18420000001
33, 61281.68, 60326.67010000002
34, 61281.68, 60345.05160000001
35, 61336.78, 60404.14720000001
36, 61336.78, 60424.337300000014
37, 61336.78, 60459.740200000015
38, 61336.78, 60486.89210000001
39, 61336.78, 60519.86040000002
40, 61336.78, 60548.072700000004
41, 61336.78, 60582.4498
42, 61336.78, 60598.52530000001
43, 61336.78, 60625.67630000001
44, 61336.78, 60639.546
45, 61336.78, 60648.15050000001
46, 61336.78, 60659.8816
47, 61336.78, 60681.674100000004
48, 61336.78, 60687.06210000001
49, 61336.78, 60702.615600000005
50, 61336.78, 60720.74110000001
51, 61336.78, 60733.6406
52, 61336.78, 60746.2675
53, 61336.78, 60758.823099999994
54, 61336.78, 60771.461399999986
55, 61336.78, 60782.835599999984
56, 61336.78, 60790.39359999998
57, 61336.78, 60801.27549999999
58, 61336.78, 60809.81139999997
59, 61336.78, 60829.67179999997
60, 61336.78, 60837.68469999997
61, 61336.78, 60843.66099999997
62, 61336.78, 60851.13459999997
63, 61336.78, 60853.19729999997
64, 61336.78, 60858.97179999997
65, 61336.78, 60872.674499999965
66, 61336.78, 60873.89949999996
67, 61336.78, 60880.204099999966
68, 61336.78, 60885.843199999945
1, 46193.82, 20511.524850000005
2, 53184.21, 33204.419999999984
