generation, best_individual, average_fitness
51, 239542.42, 237417.47760000004
52, 239542.42, 237498.9476
53, 239542.42, 237539.69920000003
54, 239542.42, 237601.27269999997
55, 239542.42, 237642.41469999996
56, 239542.42, 237675.44409999996
57, 239542.42, 237721.54019999996
58, 239542.42, 237812.33219999995
59, 239542.42, 237864.00329999998
60, 239542.42, 237912.69670000003
61, 239542.42, 237966.82520000002
62, 239542.42, 237995.9522
1, 224464.43, 47911.8976
2, 224464.43, 138998.80039999998
3, 224464.43, 167973.29439999998
4, 224464.43, 180161.26870000004
5, 224464.43, 191012.36190000005
6, 224464.43, 199623.18940000012
7, 224759.06, 205342.64580000014
8, 224759.06, 208302.10710000008
9, 225055.23, 211470.34739999997
10, 226356.23, 215146.41389999996
11, 226356.23, 218533.28339999996
12, 226356.23, 221419.02069999988
13, 228030.7, 223248.87810000015
14, 228525.25, 224638.42480000015
15, 231109.77, 225579.47720000005
16, 231109.77, 226357.0217000001
17, 231109.77, 227249.58350000012
18, 233720.52, 228311.38710000008
19, 233720.52, 229212.15720000002
20, 234576.46, 229869.53850000002
21, 235040.31, 230714.15340000007
22, 235040.31, 231163.21010000005
23, 235040.31, 231594.6793
24, 235205.47, 232087.2453
25, 235418.57, 232663.20700000002
26, 235418.57, 232977.53360000002
27, 235897.28, 233278.0717000001
28, 235897.28, 233546.95760000008
29, 235897.28, 233721.2631
30, 235897.28, 233958.3926999999
31, 237236.29, 234179.3198999999
32, 237956.21, 234443.22629999995
33, 239065.63, 234754.3388
34, 239065.63, 235165.80179999996
35, 239065.63, 235463.19120000006
36, 239065.63, 235694.7906000001
37, 239903.76, 235975.13860000003
38, 239903.76, 236316.50880000004
39, 239903.76, 236665.0903000001
40, 241359.34, 237063.20420000007
41, 241359.34, 237520.16119999994
42, 241359.34, 237958.86040000006
43, 241359.34, 238345.33510000003
44, 241359.34, 238562.82450000008
45, 241359.34, 238720.53560000003
46, 241359.34, 238870.33569999997
47, 241359.34, 238956.19630000004
48, 241359.34, 239068.0707
49, 241359.34, 239174.63030000005
50, 241359.34, 239249.47750000007
51, 241359.34, 239350.45059999998
52, 241359.34, 239451.68269999995
53, 241359.34, 239501.59769999993
54, 241359.34, 239588.13259999998
55, 241359.34, 239657.27689999997
56, 241359.34, 239670.4853
57, 241359.34, 239711.83190000002
58, 242003.74, 239776.469
59, 242003.74, 239826.47060000003
60, 242003.74, 239863.80509999997
61, 242003.74, 239888.16379999995
62, 242003.74, 239950.09329999992
63, 242003.74, 239983.08889999997
64, 242003.74, 239995.30830000003
65, 242003.74, 240017.64679999996
