generation, best_individual, average_fitness
69, 128605.49, 127429.2189
70, 128605.49, 127467.38104999998
71, 128605.49, 127489.10769999996
72, 128605.49, 127511.0885
73, 129729.21, 127545.46880000003
74, 129729.21, 127565.78060000003
75, 129729.21, 127581.56795000004
76, 129729.21, 127626.17664999998
77, 129729.21, 127644.29849999998
78, 129729.21, 127681.94525000005
79, 129729.21, 127721.81015000005
80, 129729.21, 127737.87995000003
81, 129729.21, 127744.36005
82, 129729.21, 127759.15110000005
83, 129729.21, 127793.06330000004
84, 129729.21, 127810.4944
85, 129729.21, 127825.12895
86, 129729.21, 127849.7951
87, 129886.47, 127900.69499999998
88, 129886.47, 127948.75874999995
89, 129886.47, 127973.31644999993
90, 129886.47, 127992.65959999996
91, 129886.47, 128019.78999999995
92, 129886.47, 128066.15669999992
93, 129886.47, 128102.92259999995
94, 129886.47, 128145.79874999994
95, 129886.47, 128157.49049999996
96, 129886.47, 128183.35599999994
97, 129886.47, 128202.87824999995
98, 129886.47, 128240.76529999996
99, 129886.47, 128275.01349999996
100, 129886.47, 128303.84664999998
101, 129886.47, 128331.78894999997
102, 129886.47, 128370.08415
103, 129886.47, 128384.40094999998
104, 129886.47, 128414.7104
105, 129886.47, 128444.45145000001
106, 129886.47, 128463.86685000002
107, 129886.47, 128479.1175
108, 129886.47, 128532.53495000002
109, 129886.47, 128551.78145000004
110, 129886.47, 128580.79030000001
111, 129886.47, 128602.71650000001
112, 129886.47, 128629.52590000002
113, 129886.47, 128643.34670000004
114, 129886.47, 128664.15290000004
115, 129886.47, 128676.22070000003
116, 129886.47, 128694.50470000002
117, 129886.47, 128717.28165000005
118, 129947.19, 128753.43960000003
119, 129947.19, 128775.06235000004
120, 130433.85, 128795.96310000004
121, 130433.85, 128805.27985000005
122, 130433.85, 128815.14210000004
123, 130433.85, 128824.03205000002
1, 117358.18, 66175.91415
2, 117358.18, 84226.00585000002
3, 117358.18, 93158.0226
4, 117358.18, 98616.31024999995
5, 117415.19, 103237.20129999999
6, 118116.05, 106817.19665000003
7, 119776.99, 109546.89874999998
8, 119776.99, 111807.45229999996
9, 119776.99, 113499.40230000005
10, 119776.99, 114925.8682
11, 122700.33, 116351.25964999995
12, 123397.9, 117589.74274999996
13, 123397.9, 118349.22340000003
14, 123397.9, 118842.31955
15, 123397.9, 119175.28575
16, 123397.9, 119540.20039999993
17, 123397.9, 119893.1630499999
18, 123397.9, 120161.03219999987
19, 123492.94, 120534.11759999988
20, 124820.38, 120898.76569999993
21, 125551.54, 121263.98265000002
22, 125551.54, 121616.99799999996
23, 125551.54, 121953.09594999994
24, 126419.59, 122317.19024999993
25, 126419.59, 122638.01819999995
26, 126419.59, 122848.00090000001
27, 126419.59, 123077.47224999993
28, 126419.59, 123288.36010000005
29, 126419.59, 123500.27785000006
30, 126419.59, 123699.6084
31, 126883.17, 123847.64730000003
32, 126883.17, 124003.28785000001
33, 126883.17, 124176.19525000002
34, 126883.17, 124380.3506
35, 126883.17, 124528.77640000006
36, 126883.17, 124705.44240000004
37, 126883.17, 124844.09155
38, 126883.17, 124991.59474999997
39, 126883.17, 125102.44175000001
40, 126883.17, 125269.87905000005
41, 126883.17, 125381.44940000006
42, 126883.17, 125465.37975000004
43, 126883.17, 125639.37115000002
44, 127068.99, 125759.15650000006
45, 127613.37, 125855.19430000009
46, 127613.37, 125958.12395000005
47, 127613.37, 126085.47800000003
48, 127613.37, 126230.43525000005
49, 127613.37, 126333.82390000005
50, 127613.37, 126400.81590000002
51, 127613.37, 126471.20915000005
52, 127613.37, 126514.48970000006
53, 127613.37, 126570.06610000008
54, 127613.37, 126633.59455000002
55, 127613.37, 126697.43015000004
56, 127613.37, 126739.0003
57, 127613.37, 126766.72854999999
58, 127613.37, 126810.69444999992
59, 127613.37, 126848.17944999992
60, 127613.37, 126871.69909999991
1, 106765.68, 33338.86285
2, 109510.93, 67005.80260000001
3, 112740.56, 81069.8382
4, 112740.56, 89022.9268
5, 112740.56, 93707.77910000001
6, 112740.56, 97031.632
7, 112740.56, 101122.77449999997
8, 122811.5, 104646.18389999999
