1, 98618.02, 53024.16269999998
2, 106863.13, 65437.79444999997
3, 106863.13, 69523.76029999998
4, 106863.13, 70803.70379999997
5, 106863.13, 72861.73319999999
6, 106863.13, 74172.76409999999
7, 106863.13, 75463.8004
8, 106863.13, 76368.26389999999
9, 106863.13, 77800.86330000001
10, 106863.13, 78825.8459
11, 106863.13, 79366.21590000001
12, 106863.13, 80508.1187
13, 106863.13, 80670.02900000001
1, 105600.63, 58393.56795000002
2, 105730.87, 69469.22615000002
3, 105730.87, 74055.4888
4, 105730.87, 77268.35380000001
5, 105730.87, 79460.7672
6, 105730.87, 80386.5061
7, 105730.87, 81698.6038
8, 105730.87, 82550.55170000001
9, 105730.87, 83753.15130000001
10, 105730.87, 85209.19270000001
11, 105730.87, 85946.26969999999
12, 105730.87, 86345.68399999998
1, 107324.62, 50468.591500000024
2, 107324.62, 62347.22835000003
3, 107324.62, 69750.50530000002
4, 107324.62, 74510.50295000002
5, 107324.62, 77247.84510000002
6, 107324.62, 79505.83120000002
7, 107324.62, 80819.89790000001
8, 107324.62, 82479.41890000002
9, 107324.62, 83458.47500000002
10, 107324.62, 83943.0562
11, 107324.62, 84922.79760000002
12, 107324.62, 86394.5734
13, 107324.62, 86848.3593
