generation, best_individual, average_fitness
38, 127074.98, 125063.77019999996
39, 127074.98, 125219.96539999993
40, 127074.98, 125450.61649999999
41, 127074.98, 125551.31669999998
42, 127485.81, 125713.27769999996
43, 127485.81, 125847.92899999999
44, 127485.81, 125954.79109999997
45, 127485.81, 126074.93609999999
46, 127485.81, 126161.7893
47, 127485.81, 126237.3606
48, 127485.81, 126299.26010000001
49, 127485.81, 126348.12800000001
50, 127485.81, 126427.41960000002
51, 127485.81, 126454.60429999999
52, 127485.81, 126532.01610000004
53, 127863.56, 126565.81190000002
54, 127863.56, 126612.8889
55, 127863.56, 126675.96940000003
56, 127863.56, 126712.56820000001
57, 127863.56, 126736.74290000001
58, 127863.56, 126800.06850000001
59, 127863.56, 126813.00900000002
60, 127863.56, 126850.50700000003
61, 127863.56, 126865.29590000004
62, 127863.56, 126874.17640000004
63, 127863.56, 126903.94970000004
64, 127863.56, 126923.88280000005
65, 127863.56, 126942.64990000006
66, 127863.56, 126950.52220000005
67, 127863.56, 126979.12100000009
1, 95002.74, 34029.28039999999
2, 104206.24, 64440.155900000005
3, 116927.07, 81970.173
4, 116927.07, 89564.74860000004
5, 116927.07, 95387.83830000003
6, 116927.07, 99133.55770000003
7, 116927.07, 101906.75880000001
8, 116927.07, 104014.5259
9, 116927.07, 105866.04530000001
10, 116927.07, 107419.31820000001
11, 116927.07, 109160.6318
12, 117540.51, 111527.48609999998
13, 122531.59, 113129.43499999998
14, 122531.59, 114773.64550000001
15, 123839.82, 116253.43849999999
16, 123839.82, 117247.3228
17, 123839.82, 118101.86490000002
18, 123839.82, 118916.20010000003
19, 123839.82, 119515.6403
20, 126177.58, 120118.08609999997
21, 126177.58, 120616.78369999997
22, 126177.58, 120975.1692
23, 126177.58, 121351.579
24, 126177.58, 121921.44040000002
25, 126177.58, 122209.82439999998
26, 126177.58, 122715.8073
27, 126484.86, 123123.27749999998
28, 126579.05, 123516.1107
29, 126579.05, 123927.80549999999
30, 126579.05, 124198.3009
31, 126579.05, 124444.96240000002
32, 126579.05, 124761.2565
33, 126579.05, 124902.59890000001
34, 126809.89, 125160.24020000006
35, 126809.89, 125323.89130000005
36, 127084.98, 125552.37430000001
37, 127084.98, 125709.75560000005
38, 127084.98, 125800.77220000002
39, 127084.98, 125923.37240000002
40, 127084.98, 126029.4099
41, 127084.98, 126165.01150000007
42, 127084.98, 126254.55900000004
43, 127463.93, 126364.38480000004
44, 127463.93, 126439.51580000005
45, 127463.93, 126510.80780000007
46, 127463.93, 126577.1232
47, 127463.93, 126603.7337
48, 127463.93, 126637.34449999999
49, 127463.93, 126688.93470000001
50, 127463.93, 126731.8284
51, 127463.93, 126774.00219999999
52, 127463.93, 126810.27990000001
