generation, best_individual, average_fitness
3, 225000.81, 156629.6725
4, 227519.22, 173220.68009999994
5, 227519.22, 181947.01899999994
6, 227519.22, 190138.52039999995
7, 227519.22, 197450.70429999998
8, 228679.65, 204315.20539999995
9, 229467.72, 208525.85050000006
10, 229467.72, 212833.3493
11, 229615.49, 216009.38329999996
12, 229793.81, 218446.73089999994
13, 232112.56, 220607.1042999999
14, 234990.4, 223498.8795999999
15, 235685.74, 226248.85609999986
16, 235685.74, 227669.08079999988
17, 236125.33, 228725.29259999984
18, 236125.33, 229560.8835999999
19, 236125.33, 230134.09049999996
20, 236125.33, 230733.634
21, 236125.33, 231365.52789999984
22, 236549.8, 231918.4934999999
23, 236549.8, 232533.89609999993
24, 237295.92, 233197.6349999999
25, 237295.92, 233638.48139999993
26, 237609.34, 234222.742
27, 237609.34, 234807.64669999995
28, 237609.34, 235197.1721999999
29, 237747.0, 235690.31430000003
30, 237747.0, 235949.14380000002
31, 237747.0, 236102.48729999998
32, 237759.49, 236347.39589999997
33, 237759.49, 236499.87060000005
34, 237977.58, 236601.3747
35, 238001.46, 236712.33369999996
36, 238001.46, 236836.2909
1, 207317.97, 48432.038100000005
2, 228349.9, 117677.6145
3, 228654.33, 160823.7138
4, 228654.33, 178891.44640000002
5, 228654.33, 191469.62469999996
6, 229717.45, 200416.4218
7, 229717.45, 205311.31769999999
8, 229717.45, 211701.98129999996
9, 229717.45, 215801.06809999997
10, 229717.45, 218655.22040000002
11, 232878.19, 220618.87920000002
12, 232878.19, 222571.3693999999
13, 232878.19, 224257.66809999995
14, 232878.19, 226105.34769999995
15, 234074.48, 227517.58649999998
16, 234074.48, 228693.82930000007
17, 235431.47, 229612.60309999998
18, 235993.91, 230769.72140000015
19, 236181.22, 231474.38370000003
20, 236870.39, 232012.92270000008
21, 236870.39, 232800.3436
22, 237328.12, 233540.5214000001
23, 237328.12, 233933.32400000005
24, 237328.12, 234553.4219
25, 237328.12, 234905.82699999996
26, 237631.98, 235223.3053000001
27, 238448.26, 235613.1175000001
28, 238448.26, 235908.32450000013
29, 238448.26, 236240.5610000001
30, 238448.26, 236590.34850000014
31, 238448.26, 236877.16440000004
32, 238448.26, 237126.6428
33, 239530.1, 237475.81750000003
34, 239530.1, 237680.14200000002
35, 239928.94, 237923.43059999996
36, 239928.94, 238072.9093
37, 240522.56, 238283.82339999994
38, 240522.56, 238428.28369999994
39, 240522.56, 238538.2661
40, 240522.56, 238718.2212
41, 240522.56, 238825.57140000002
42, 240580.78, 238946.58010000002
43, 240580.78, 239107.12520000004
44, 240580.78, 239198.094
45, 240580.78, 239320.36620000002
1, 193223.8, 54272.75999999998
2, 200533.38, 124162.73550000002
3, 200533.38, 158198.5463
4, 201418.96, 172167.55329999997
5, 203127.39, 181374.08430000005
6, 208608.37, 188179.95120000004
7, 208608.37, 192225.16920000006
8, 208608.37, 195564.50600000005
9, 209493.59, 198030.88280000002
10, 211572.4, 200810.78559999997
11, 211572.4, 202992.40670000008
12, 213057.67, 204609.96170000013
13, 213330.98, 206297.79640000008
14, 219920.27, 207495.0058
15, 219920.27, 208752.85209999996
16, 220602.96, 210175.8699000001
17, 220602.96, 211002.12080000003
18, 220602.96, 212273.61119999993
19, 229196.68, 213856.97809999998
20, 229196.68, 215454.41950000002
21, 229244.4, 217016.7637
22, 229768.83, 218492.26119999998
23, 233201.39, 219855.9793
24, 233201.39, 221650.9557999999
25, 235836.72, 223886.62899999987
26, 235836.72, 225927.72949999996
27, 235836.72, 227551.44979999997
28, 235836.72, 228782.3963
29, 235836.72, 229990.37490000002
30, 235836.72, 230966.09350000002
31, 235836.72, 231595.58930000008
32, 235836.72, 232344.546
33, 235836.72, 233007.22520000013
34, 235836.72, 233508.43800000005
35, 236589.35, 233979.46540000007
36, 236589.35, 234379.53780000008
37, 237485.32, 234764.6395000001
38, 237485.32, 235192.88590000008
39, 237485.32, 235461.63410000002
40, 237485.32, 235727.52910000004
41, 237736.24, 235919.59750000003
42, 238319.61, 236200.43089999995
43, 238652.56, 236413.24769999992
44, 238652.56, 236549.96249999997
45, 238652.56, 236716.7016000001
46, 238652.56, 236935.9947000001
47, 239573.31, 237156.50500000003
48, 239573.31, 237354.21439999997
49, 239573.31, 237461.57909999992
50, 239573.31, 237561.9031
51, 239573.31, 237706.58530000004
52, 239573.31, 237865.59509999998
53, 239573.31, 237968.64189999993
54, 239573.31, 238071.1426
55, 239573.31, 238141.26739999998
56, 239573.31, 238187.57930000004
57, 239573.31, 238249.71700000003
