generation, best_individual, average_fitness
38, 127062.04, 124842.58340000003
39, 127062.04, 125106.52009999998
40, 127062.04, 125406.21289999995
41, 127174.79, 125654.88929999994
42, 127174.79, 125849.50549999993
43, 127469.77, 126101.81599999996
44, 127469.77, 126218.30079999997
45, 127469.77, 126295.9975
46, 127469.77, 126399.98129999997
47, 127469.77, 126520.91729999997
48, 127469.77, 126589.62479999999
49, 127469.77, 126680.49850000002
50, 127469.77, 126707.13790000002
51, 127469.77, 126776.80050000001
52, 127469.77, 126807.05419999996
53, 127469.77, 126846.04529999997
54, 127469.77, 126862.76099999998
1, 92139.07, 31955.697599999992
2, 102441.71, 64399.65694999997
3, 115591.27, 80890.84520000001
4, 115591.27, 89841.65170000002
5, 115591.27, 94403.22300000003
6, 115591.27, 98271.54710000003
7, 115591.27, 101772.9142
8, 115591.27, 104446.58419999998
9, 117161.98, 106666.6721
10, 120756.66, 108961.0424
11, 120756.66, 111467.48589999996
12, 120756.66, 113081.70249999996
13, 120756.66, 114240.6159
14, 120756.66, 115073.0948
15, 122208.46, 115783.87979999998
16, 122208.46, 116519.63139999997
17, 122208.46, 117254.93519999998
18, 123335.3, 117919.21720000001
19, 123504.44, 118854.25660000001
20, 125212.42, 119654.68960000001
21, 125212.42, 120338.29670000004
22, 125212.42, 121158.14600000001
23, 125212.42, 121801.62090000002
24, 125212.42, 122197.55340000002
25, 125212.42, 122537.67609999998
26, 125212.42, 122826.3179
27, 125212.42, 123053.0421
28, 125286.41, 123250.59409999996
29, 125286.41, 123486.90619999997
30, 126323.38, 123744.3562
31, 126323.38, 123908.1018
32, 126323.38, 124143.93389999997
33, 126323.38, 124270.37709999997
34, 126323.38, 124364.30820000003
35, 126323.38, 124457.4994
36, 126323.38, 124554.8349
37, 126323.38, 124650.49639999999
38, 126323.38, 124779.0153
39, 126323.38, 124910.61500000003
40, 126584.38, 125107.10930000005
41, 126584.38, 125145.63990000008
42, 126584.38, 125287.45070000004
43, 126837.15, 125410.68160000005
44, 126837.15, 125513.3123
45, 126837.15, 125606.4926
46, 127424.41, 125713.1168
47, 127424.41, 125827.75970000002
48, 127424.41, 125930.68360000002
49, 127424.41, 126013.43140000004
50, 127424.41, 126048.48980000004
51, 127424.41, 126131.65070000003
52, 127424.41, 126192.01690000003
53, 127424.41, 126237.51110000005
54, 127424.41, 126312.01240000004
55, 127424.41, 126367.20550000003
56, 127424.41, 126405.58700000001
57, 127424.41, 126417.70440000003
58, 127424.41, 126445.06290000003
59, 127424.41, 126486.21190000004
60, 127939.25, 126553.87849999998
61, 127939.25, 126599.46729999995
62, 127939.25, 126629.22589999996
63, 127939.25, 126652.34139999998
64, 127939.25, 126678.43249999997
65, 127939.25, 126722.64329999997
66, 127939.25, 126751.3844
67, 127939.25, 126778.0175
68, 127939.25, 126827.72320000002
69, 127939.25, 126834.65890000002
70, 127939.25, 126859.06940000004
71, 127939.25, 126881.96740000001
72, 127939.25, 126891.4508
73, 127939.25, 126918.6171
74, 127939.25, 126942.16709999999
75, 127939.25, 126957.95599999999
1, 92064.48, 31128.176249999997
2, 115003.41, 65708.90279999998
3, 115003.41, 83198.803
4, 115003.41, 91983.05769999999
5, 116278.29, 97988.46939999997
6, 117476.22, 102691.26490000001
7, 118536.92, 105928.00129999999
8, 118536.92, 108615.41679999999
9, 118536.92, 110370.8
10, 118536.92, 111842.8483
11, 123816.2, 113539.59269999998
12, 123816.2, 115084.921
13, 123816.2, 116287.92659999998
14, 123816.2, 117421.38539999998
15, 123816.2, 118288.506
16, 123816.2, 119147.51930000001
17, 124277.98, 120060.81419999996
18, 124296.28, 120802.32389999994
19, 125058.11, 121458.50069999996
20, 125058.11, 122096.50019999995
21, 125058.11, 122513.80669999999
22, 125601.6, 122957.92399999998
23, 125601.6, 123336.59150000002
24, 125601.6, 123727.24810000004
25, 126194.12, 123970.34210000002
26, 126194.12, 124088.08230000004
27, 126194.12, 124371.15580000002
28, 126194.12, 124521.4694
29, 126681.43, 124683.02189999993
30, 126681.43, 124821.01069999994
31, 126681.43, 125015.04859999995
32, 126681.43, 125178.11609999997
33, 126681.43, 125300.17749999995
34, 126753.17, 125434.97019999994
35, 126753.17, 125526.35099999994
36, 126795.83, 125651.46709999997
37, 126810.9, 125753.19429999997
38, 126810.9, 125853.88409999992
39, 127377.54, 125963.54309999995
40, 127377.54, 126089.64760000001
41, 127462.8, 126201.0158
42, 127462.8, 126279.67199999998
43, 127462.8, 126406.93209999998
44, 127462.8, 126493.64249999994
45, 127591.62, 126595.36439999996
46, 127591.62, 126651.72309999997
47, 127591.62, 126733.80320000001
48, 127591.62, 126775.37010000001
49, 127591.62, 126822.47030000002
50, 127591.62, 126857.18089999999
51, 127591.62, 126879.3764
52, 127591.62, 126911.41349999998
1, 95448.09, 31996.46489999999
2, 109682.02, 59560.71965
3, 109682.02, 78956.16200000001
4, 110460.61, 89129.59269999998
5, 110460.61, 94750.48330000002
6, 111008.5, 98803.42059999998
7, 111008.5, 101784.09619999997
8, 115761.68, 104298.30230000001
9, 116806.45, 106811.32409999998
10, 116806.45, 108378.68570000002
11, 117351.82, 109567.45930000002
12, 120156.99, 110710.53820000004
13, 120156.99, 111916.12320000002
14, 124533.99, 112681.58100000002
15, 124533.99, 113679.75270000006
16, 125161.53, 114984.95020000002
17, 125161.53, 116076.3825
18, 125161.53, 117190.05840000004
19, 125161.53, 118094.11089999999
20, 125161.53, 118797.29809999999
21, 125245.41, 119967.59929999997
22, 125807.84, 120900.74810000001
23, 125807.84, 121676.3835
24, 125807.84, 122658.56870000003
25, 126001.28, 123389.68650000005
26, 126001.28, 123919.13520000003
27, 126204.54, 124158.64650000002
28, 126204.54, 124355.9297
29, 126204.54, 124580.07969999999
30, 126292.41, 124723.68239999999
31, 126292.41, 124861.49919999998
32, 126421.86, 125020.28879999995
33, 126435.98, 125114.4239
34, 126435.98, 125237.10329999994
35, 126592.54, 125363.01999999995
36, 126592.54, 125467.01949999998
37, 126729.8, 125578.55
38, 126729.8, 125685.94879999998
39, 126729.8, 125777.21510000002
40, 126729.8, 125853.43530000001
41, 126729.8, 125909.76819999999
42, 126837.83, 125970.67769999997
43, 126837.83, 126046.42419999996
44, 126988.86, 126130.24479999994
45, 127036.67, 126204.60099999997
46, 127036.67, 126223.89999999995
47, 127036.67, 126268.11229999996
48, 127036.67, 126315.62569999993
49, 127036.67, 126371.39499999995
