generation, best_individual, average_fitness
101, 208439.65, 206692.3411
102, 208439.65, 206724.28459999998
103, 208439.65, 206765.61389999988
104, 208439.65, 206814.33749999988
105, 208439.65, 206825.1045999999
106, 208512.19, 206894.4367999999
107, 208512.19, 206936.65349999993
108, 208512.19, 206979.83829999994
109, 208512.19, 206979.83829999994
110, 208512.19, 207022.69629999992
111, 208512.19, 207033.21049999993
112, 208512.19, 207050.56259999998
113, 208512.19, 207077.6059
1, 136546.22, 47356.7848
2, 178431.32, 96727.70300000002
3, 178431.32, 122321.18650000008
4, 178431.32, 134595.1369
5, 178431.32, 143345.46469999998
6, 178431.32, 149727.66079999998
7, 178431.32, 154423.8483
8, 192107.8, 159991.74909999993
9, 192107.8, 163787.96549999996
10, 192107.8, 167825.8425
11, 192107.8, 170554.60570000004
12, 192107.8, 173699.42860000004
13, 192107.8, 176287.66820000004
14, 195155.7, 178585.63829999993
15, 195155.7, 180903.01199999996
16, 195273.7, 182696.86740000002
17, 195421.9, 184512.3271
18, 195421.9, 185662.3937
19, 195421.9, 186745.40989999997
20, 195479.74, 188057.2876
21, 196164.01, 189268.2464
22, 196164.01, 190725.8066
23, 198397.78, 191721.87259999997
24, 198397.78, 192646.5851999999
25, 198397.78, 193338.18979999996
26, 199892.59, 193938.44869999998
27, 199892.59, 194171.4309
28, 199892.59, 194499.0426
29, 199892.59, 194778.48859999998
30, 201236.76, 195099.66350000002
31, 202928.04, 195381.09010000003
32, 202928.04, 195628.75629999998
33, 202928.04, 195758.30279999998
34, 202928.04, 196015.2158
35, 202928.04, 196229.84530000007
36, 202928.04, 196455.29080000005
37, 202928.04, 196686.89650000006
38, 202928.04, 197016.66100000008
39, 202928.04, 197343.52710000012
40, 202928.04, 197691.0009000001
41, 202928.04, 198107.60080000004
42, 202928.04, 198464.6360000001
43, 202928.04, 198803.0126000001
44, 204288.05, 199393.59580000007
45, 204288.05, 199827.085
46, 204288.05, 200235.94660000002
47, 204288.05, 200700.0602
48, 204288.05, 200865.25759999998
49, 204288.05, 201350.00969999994
50, 204288.05, 201844.62420000005
51, 204288.05, 202058.10910000003
52, 205527.94, 202362.94900000002
53, 205527.94, 202549.97060000006
54, 205564.18, 202749.86
55, 205564.18, 202891.5776
56, 205564.18, 203002.72659999997
57, 205564.18, 203114.79249999992
58, 205564.18, 203241.88729999994
59, 205564.18, 203274.06429999997
60, 205564.18, 203454.8077999999
61, 205564.18, 203567.96400000004
62, 206232.84, 203625.24820000003
63, 206232.84, 203733.82400000002
64, 206232.84, 203804.41820000001
65, 206232.84, 203927.85290000006
66, 206232.84, 204021.9944000001
67, 206232.84, 204118.5345000001
68, 206630.4, 204273.4077000001
69, 206790.37, 204395.03500000012
70, 206790.37, 204454.8794000001
71, 206819.14, 204534.8040000001
72, 206819.14, 204605.7605000001
73, 206819.14, 204702.1959000001
74, 206819.14, 204778.84850000005
75, 207072.94, 204818.12200000006
76, 207072.94, 204910.85260000004
77, 207362.03, 205015.3660000001
78, 207362.03, 205098.44710000005
