1, 187118.79, 26432.20409999999
2, 187118.79, 27950.0094
3, 187118.79, 28731.611
4, 187118.79, 29685.868599999994
5, 187118.79, 30164.832599999998
6, 187118.79, 30556.9154
7, 187118.79, 31406.756199999996
8, 187118.79, 33023.1447
9, 187118.79, 33165.5208
10, 187118.79, 33967.2052
11, 187118.79, 35440.60389999999
12, 187118.79, 35770.12729999999
1, 170376.09, 25954.1894
2, 170376.09, 27431.1477
3, 170376.09, 27848.480600000006
4, 170376.09, 29460.629399999998
5, 170376.09, 30178.4821
6, 170376.09, 31102.080199999997
7, 170376.09, 31376.648299999997
8, 170376.09, 31878.778
9, 170376.09, 33604.111999999994
10, 170376.09, 34758.7583
11, 170376.09, 35672.975999999995
12, 170376.09, 37254.0776
13, 170376.09, 38986.877799999995
14, 170376.09, 40262.472
15, 170376.09, 42669.0581
16, 170376.09, 43877.62580000001
17, 170376.09, 44515.503200000014
18, 170376.09, 45620.7828
19, 170376.09, 46184.66700000001
20, 170376.09, 46915.24960000001
21, 170376.09, 47307.256100000006
