1, 43452.61, 13935.909649999998
2, 51756.72, 28114.51095000002
3, 52627.14, 33842.61415000002
4, 52627.14, 39273.577050000014
5, 53404.65, 44179.58350000002
6, 53404.65, 46373.73790000001
7, 53737.68, 48140.028399999996
8, 53737.68, 49284.16069999999
9, 54084.88, 50461.84689999998
10, 54084.88, 51560.38679999998
11, 56012.55, 52266.179
12, 59169.41, 53013.43159999999
13, 60146.07, 53689.53769999999
14, 60146.07, 54330.9797
15, 60146.07, 54859.8449
16, 60146.07, 55324.14049999998
17, 60146.07, 55802.25489999999
18, 60201.51, 56406.8357
19, 60201.51, 56900.401399999995
20, 60250.77, 57376.447400000005
21, 60612.7, 57830.37410000002
22, 60614.22, 58372.0616
23, 60857.54, 58771.46649999997
24, 61438.56, 59149.52199999998
25, 62485.6, 59620.41869999997
26, 62585.48, 59870.02279999999
27, 62585.48, 60092.27620000001
28, 62585.48, 60288.5363
29, 62585.48, 60520.914899999996
30, 62589.18, 60822.80129999997
31, 63025.92, 61077.67069999997
32, 63025.92, 61304.18439999998
33, 63025.92, 61539.10699999995
34, 63025.92, 61780.64909999995
35, 63168.81, 61963.35529999996
36, 63168.81, 62130.69299999997
37, 63168.81, 62243.61089999999
38, 63168.81, 62340.015199999994
39, 63878.2, 62456.91639999998
40, 63878.2, 62535.435299999976
41, 63878.2, 62589.41539999999
42, 63878.2, 62675.77159999999
43, 63878.2, 62742.437199999986
44, 63881.46, 62830.765599999984
45, 63881.46, 62889.89759999999
46, 63881.46, 62941.4506
47, 64073.41, 62996.22569999998
48, 64073.41, 63046.24389999999
49, 64073.41, 63073.26619999999
50, 64073.41, 63130.66590000001
51, 64073.41, 63167.59620000002
52, 64583.57, 63211.436400000035
53, 64583.57, 63276.24370000001
54, 64583.57, 63345.55989999999
55, 64583.57, 63369.3397
56, 64583.57, 63391.3162
57, 64583.57, 63443.674800000015
58, 64583.57, 63500.29009999999
59, 64700.77, 63550.60239999998
60, 64700.77, 63565.00659999997
61, 64800.9, 63615.5541
62, 64800.9, 63654.496300000006
63, 64956.78, 63698.075699999994
64, 64956.78, 63721.03830000001
65, 64964.84, 63768.102300000006
66, 64964.84, 63814.88510000001
67, 64964.84, 63883.39890000002
68, 64964.84, 63904.49370000002
69, 65200.09, 63934.12730000002
70, 65200.09, 63943.71700000002
71, 65200.09, 63982.12940000001
72, 65200.09, 64019.93960000001
73, 65200.09, 64045.141100000015
74, 65200.09, 64073.56400000001
75, 65200.09, 64086.28130000002
76, 65200.09, 64123.20939999999
77, 65200.09, 64160.344999999994
78, 65200.09, 64170.36709999999
79, 65200.09, 64196.57759999999
80, 65200.09, 64204.67779999999
81, 65200.09, 64216.77279999999
82, 65200.09, 64251.85130000001
83, 65305.9, 64308.75130000001
84, 65305.9, 64344.27250000003
85, 65305.9, 64373.66010000004
86, 65305.9, 64389.24830000003
87, 65305.9, 64391.63940000002
88, 65305.9, 64419.94060000003
89, 65305.9, 64450.392000000036
90, 65305.9, 64487.54480000004
91, 65305.9, 64523.68230000002
92, 65305.9, 64531.413800000024
93, 65305.9, 64539.85060000003
94, 65305.9, 64545.435600000026
95, 65305.9, 64554.97820000002
96, 65305.9, 64573.44260000002
97, 65305.9, 64584.898100000006
98, 65305.9, 64597.23590000001
99, 65305.9, 64619.10120000001
100, 65305.9, 64627.82000000002
101, 65305.9, 64655.36600000001
102, 65305.9, 64666.51430000002
103, 65305.9, 64672.773400000005
104, 65426.7, 64692.68080000001
105, 65426.7, 64704.55940000001
106, 65426.7, 64708.7827
107, 65426.7, 64720.26390000001
108, 65426.7, 64735.63790000001
109, 65426.7, 64740.21780000001
110, 65426.7, 64752.35740000002
111, 65426.7, 64761.47850000001
112, 65426.7, 64768.48660000002
113, 65426.7, 64772.64560000002
1, 40002.79, 13932.2286
2, 56763.55, 26351.446000000007
3, 56763.55, 35583.688600000016
4, 56763.55, 43634.87549999999
5, 56763.55, 47241.632300000005
6, 56763.55, 50069.1316
7, 56763.55, 51689.811399999984
8, 57912.83, 52753.8408
9, 59507.72, 53577.90589999999
10, 59507.72, 54427.16999999999
11, 59585.84, 55169.780999999995
12, 59585.84, 56013.69149999999
13, 60504.22, 56772.91020000001
14, 60597.33, 57355.36220000002
15, 60597.33, 57890.318500000016
16, 60597.33, 58308.59060000002
17, 62029.46, 58709.42710000001
18, 62029.46, 59020.7917
19, 62029.46, 59323.3043
20, 62406.95, 59583.54
21, 62406.95, 59732.37729999998
22, 62406.95, 59985.74679999999
23, 62655.62, 60284.8966
24, 62655.62, 60459.85550000002
25, 62655.62, 60706.1043
26, 62655.62, 60910.5178
27, 62655.62, 61088.717200000014
28, 62777.69, 61250.427700000015
29, 62777.69, 61392.8047
30, 63013.37, 61571.6735
31, 63131.81, 61691.35290000001
32, 63131.81, 61798.504600000015
33, 64009.16, 61937.1137
34, 64009.16, 62040.56379999998
35, 64009.16, 62134.3136
36, 64009.16, 62240.200300000004
37, 64009.16, 62337.92970000001
38, 64009.16, 62367.3939
39, 64009.16, 62471.374000000025
40, 64180.59, 62587.857600000025
41, 64180.59, 62696.69040000003
42, 64180.59, 62713.10010000002
43, 64180.59, 62801.38380000002
44, 64180.59, 62884.6775
45, 64180.59, 62983.878300000004
46, 64180.59, 63064.19780000001
47, 64697.13, 63147.60340000001
48, 64697.13, 63189.2534
49, 64697.13, 63282.89419999999
50, 64697.13, 63317.687299999976
51, 64697.13, 63382.89509999998
52, 64697.13, 63429.96019999998
53, 64734.43, 63480.1201
54, 64734.43, 63528.97629999999
55, 64734.43, 63590.31159999999
