1, 198062.01, 51501.67754999999
2, 209464.71, 135565.07930000004
3, 209464.71, 162183.63640000002
4, 209464.71, 174797.4536
5, 209464.71, 185289.29529999997
6, 218560.82, 193323.8739
7, 218560.82, 197259.49749999997
8, 218560.82, 201378.8913
9, 218560.82, 205135.0153
10, 218560.82, 207234.22449999998
11, 220453.44, 208813.18389999997
12, 220453.44, 210440.87409999993
13, 220453.44, 211371.69589999988
14, 220453.44, 211989.0718999999
15, 221604.34, 213577.69369999997
16, 221604.34, 214770.91620000004
17, 221604.34, 215769.6534000001
18, 223729.02, 216863.4407
19, 223729.02, 217620.14009999993
20, 225779.47, 218536.5195
21, 225779.47, 219379.2425999999
22, 226992.62, 220608.1598999999
23, 226992.62, 221453.67219999994
24, 226992.62, 222171.44129999998
25, 229737.56, 222941.14440000002
26, 229737.56, 223440.845
27, 229737.56, 224054.63439999995
28, 231750.74, 224637.05539999998
29, 231750.74, 225191.48110000003
30, 231750.74, 225809.3096
31, 232557.88, 226366.76429999984
32, 232557.88, 226898.02849999987
33, 232557.88, 227423.9425999999
34, 232557.88, 227894.44699999987
35, 232609.92, 228332.03269999995
36, 232886.92, 228963.10049999988
37, 232886.92, 229431.9379
38, 232886.92, 229837.574
39, 235554.53, 230514.15310000005
40, 235554.53, 230870.7322000001
41, 235554.53, 231300.01840000012
42, 235554.53, 231637.1185
43, 235554.53, 231940.0853
44, 235554.53, 232309.26859999998
45, 235554.53, 232533.12980000005
46, 235554.53, 232779.87730000008
47, 235554.53, 233052.7045
48, 236940.21, 233533.6412
49, 236940.21, 233873.46130000005
50, 236940.21, 234194.8675000001
51, 237376.43, 234481.32540000006
52, 238601.78, 234757.00450000007
53, 238601.78, 235110.23580000014
54, 238601.78, 235411.7259000001
55, 238601.78, 235633.39480000013
56, 238601.78, 235883.23600000012
57, 238601.78, 236117.7307000001
58, 238782.65, 236256.39510000014
59, 238903.03, 236466.08470000004
60, 238903.03, 236618.66030000005
61, 238903.03, 236766.05060000002
62, 238903.03, 236892.57680000004
63, 238954.04, 237028.19030000002
64, 238954.04, 237071.9584
65, 238954.04, 237195.79750000004
66, 238954.04, 237301.95930000008
67, 238954.04, 237376.8690000001
68, 238954.04, 237418.00490000006
69, 239577.31, 237537.74630000003
70, 239735.2, 237628.36160000003
71, 239735.2, 237681.97430000003
72, 239735.2, 237792.8230000001
73, 239735.2, 237877.14450000005
74, 239735.2, 237897.70690000005
75, 239735.2, 237948.8757000001
76, 239735.2, 237996.73150000005
77, 239735.2, 238072.30270000003
78, 239735.2, 238122.5817000001
79, 239735.2, 238165.1724
1, 184168.11, 65349.07345000002
2, 211503.15, 130649.87735000001
3, 211593.72, 158314.9311
4, 211593.72, 174514.67419999998
5, 211593.72, 183420.46649999992
6, 213760.96, 189515.61749999996
7, 215543.84, 195889.84119999994
8, 219101.23, 201250.87079999998
9, 219101.23, 204572.22079999995
10, 220661.41, 208520.2959000001
11, 221321.75, 210621.6358
12, 221321.75, 212413.66590000002
13, 221321.75, 213988.34800000011
14, 221337.9, 215689.49470000004
15, 223784.92, 217216.91330000004
16, 226003.35, 218509.47570000013
17, 226003.35, 219724.9527
18, 227419.14, 220837.86669999996
19, 229036.67, 222004.84119999994
20, 229036.67, 222874.96409999992
21, 229842.33, 224087.33449999997
22, 230230.42, 225208.11769999992
23, 230230.42, 225915.73159999988
24, 232674.35, 226582.45270000008
25, 232674.35, 227173.7469000001
26, 232674.35, 227799.7657000001
27, 232674.35, 228490.02189999993
28, 233052.3, 229109.96240000005
29, 233052.3, 229602.0437000001
30, 233260.1, 229968.76370000013
31, 233634.14, 230389.17720000018
32, 233634.14, 230836.18160000016
33, 233855.96, 231335.19030000013
34, 234044.16, 231641.75210000013
35, 235217.83, 232018.3429000001
36, 235217.83, 232295.66150000002
37, 235217.83, 232605.65409999996
38, 235217.83, 232869.46830000007
39, 235217.83, 233061.35250000012
40, 235850.89, 233324.84170000005
41, 235850.89, 233463.93010000003
42, 236495.92, 233682.76290000003
43, 236495.92, 233840.0734000001
44, 236495.92, 233977.52850000001
45, 236495.92, 234067.0425
46, 236495.92, 234189.35749999995
47, 237004.03, 234291.83419999998
48, 237004.03, 234346.22519999996
49, 237004.03, 234415.8055999999
50, 237004.03, 234477.81899999996
51, 237004.03, 234579.13149999996
52, 237004.03, 234707.58589999995
53, 237004.03, 234783.79309999998
54, 237004.03, 234876.0834999999
55, 237004.03, 234980.8767999999
56, 237475.82, 235111.85399999993
57, 237475.82, 235233.70190000001
58, 237475.82, 235327.96979999996
59, 237475.82, 235418.47130000003
60, 237829.52, 235556.3317000001
61, 237829.52, 235657.03950000007
62, 238160.9, 235786.76500000004
63, 238160.9, 235903.7994
64, 238160.9, 235960.87860000005
65, 238160.9, 236061.16750000004
66, 238160.9, 236175.87420000002
67, 238160.9, 236216.266
68, 238160.9, 236307.5462
69, 238160.9, 236388.66309999998
70, 238160.9, 236425.7684
71, 238160.9, 236508.6782
72, 238160.9, 236547.2646
73, 238160.9, 236610.1547
74, 238160.9, 236674.5326
75, 238160.9, 236784.6476999999
76, 238606.18, 236869.33649999992
