1, 60704.5, 26141.89744140624
2, 60704.5, 28842.88638671875
3, 60704.5, 30959.853320312497
4, 61859.07, 33070.952031249995
5, 61859.07, 34916.26390625
6, 61859.07, 36539.81812500001
7, 61859.07, 37987.80847656252
8, 61859.07, 38797.088867187515
9, 61859.07, 39679.41406250002
10, 63102.8, 41323.573046875026
11, 63102.8, 42287.53919921878
12, 63102.8, 43151.607363281284
13, 63102.8, 44552.57208984378
14, 63102.8, 45295.08990234379
15, 63102.8, 46125.57355468753
16, 63102.8, 46712.45570312502
17, 63102.8, 47272.60644531252
18, 63102.8, 47994.31609375003
19, 63102.8, 48477.45417968751
20, 63102.8, 48810.60140625
1, 59259.91, 25825.063105468755
2, 59259.91, 28734.91250000001
3, 60379.21, 30647.21998046875
4, 60379.21, 32457.848203125002
5, 60379.21, 33705.76765625001
6, 60379.21, 34962.37050781251
7, 61565.91, 36569.03357421877
8, 61565.91, 37761.95328125002
9, 61565.91, 38493.58099609376
10, 64370.68, 39828.06488281251
11, 64370.68, 40613.370683593756
12, 64370.68, 42071.319921874994
13, 64370.68, 43005.528730468744
14, 64370.68, 43841.36792968748
15, 64370.68, 44513.09585937498
16, 64370.68, 44862.571328124985
17, 64370.68, 45546.205078124985
18, 64370.68, 46150.30382812498
19, 64370.68, 46524.49144531247
