1, 153948.02, 33383.2535
2, 153948.02, 37727.09429999999
3, 158293.38, 44714.3184
4, 158293.38, 49612.47989999999
5, 158293.38, 57585.50980000001
6, 158293.38, 62517.9797
7, 158293.38, 70628.30589999999
8, 158293.38, 74069.47080000001
9, 158293.38, 80323.272
10, 158293.38, 83782.06240000001
11, 158293.38, 85918.68550000002
12, 158293.38, 88942.55500000002
13, 167812.83, 92978.39920000001
14, 169929.5, 97203.66870000002
15, 169929.5, 101257.5423
16, 171037.88, 106702.41970000003
17, 171037.88, 108556.34950000003
18, 171037.88, 111497.96230000004
19, 171037.88, 112645.67240000004
20, 171037.88, 115097.18560000004
21, 171037.88, 117653.44950000005
22, 171037.88, 119638.23840000003
23, 180800.5, 121292.89940000005
24, 180800.5, 123791.06140000005
25, 180800.5, 125451.77560000002
26, 180800.5, 127141.53970000002
27, 180800.5, 127857.22010000002
28, 180800.5, 128354.00080000002
1, 161439.79, 30307.072000000007
2, 161439.79, 35537.676
3, 161439.79, 41646.602600000006
4, 161439.79, 47758.8787
5, 161439.79, 51444.39989999999
6, 161439.79, 54342.03109999999
7, 163794.63, 57761.3897
8, 163794.63, 63595.61420000001
9, 172286.06, 68724.69319999998
10, 172286.06, 73460.37949999998
11, 172286.06, 77784.10219999998
12, 172286.06, 82017.11809999998
13, 172593.78, 87626.84009999997
14, 172593.78, 93399.42649999999
15, 172593.78, 97186.5617
16, 172593.78, 100255.88499999998
17, 172593.78, 105572.2568
18, 204776.89, 110299.81690000002
19, 204776.89, 114877.5723
20, 204776.89, 119578.4879
21, 204776.89, 121854.69069999996
22, 211850.25, 126658.7806
23, 211850.25, 128107.97480000001
24, 211850.25, 130554.54250000003
25, 211850.25, 132089.50910000002
26, 211850.25, 132809.49840000004
27, 211850.25, 133959.4233
1, 178505.35, 39641.1425
2, 179912.87, 49179.60439999998
3, 180397.49, 54457.45379999999
4, 180397.49, 59592.280199999994
5, 180397.49, 65199.1475
6, 180397.49, 71119.36440000002
7, 183099.6, 77440.2432
8, 183099.6, 83651.8851
9, 183099.6, 89260.88449999999
10, 183099.6, 91307.664
11, 183099.6, 95808.7759
12, 183099.6, 99540.19290000001
13, 183099.6, 106682.30820000003
14, 183099.6, 111940.50189999999
15, 183099.6, 115332.77870000001
16, 183099.6, 119175.51220000001
17, 183099.6, 123356.15779999997
18, 183099.6, 128031.52829999998
19, 183099.6, 129899.14869999998
20, 183099.6, 133208.35839999997
21, 183099.6, 135904.60099999997
22, 183099.6, 136958.06879999998
23, 183099.6, 137997.7802
1, 140749.98, 30560.722499999996
2, 140749.98, 34075.254
3, 140749.98, 38153.4509
4, 140749.98, 39385.5643
5, 140749.98, 42436.7529
6, 140749.98, 44484.89140000001
7, 140749.98, 47260.651800000014
8, 140749.98, 49810.659400000004
9, 190259.11, 55098.41750000001
10, 190259.11, 62315.83940000001
11, 190259.11, 65812.74930000002
12, 190259.11, 72802.34810000002
13, 190259.11, 76821.65280000001
14, 190259.11, 82027.74320000003
15, 190259.11, 88968.74500000002
16, 190259.11, 93045.8136
17, 190259.11, 100320.53620000002
18, 190259.11, 106198.1263
19, 190259.11, 109404.67239999998
20, 190259.11, 114106.34799999997
21, 190259.11, 116019.83729999997
22, 190259.11, 118538.92789999995
23, 190259.11, 120375.36079999997
24, 190259.11, 121814.31239999997
25, 190259.11, 123654.53719999996
26, 190259.11, 125496.30709999999
27, 190259.11, 125912.75089999998
28, 190259.11, 126626.88359999997
1, 194839.55, 36036.7992
2, 194839.55, 43587.805
3, 194839.55, 47942.18619999999
4, 194839.55, 55613.0506
5, 194839.55, 58628.253000000004
6, 194839.55, 63472.0214
7, 194839.55, 66314.83410000001
8, 194839.55, 70286.3379
9, 194839.55, 75862.4247
10, 194839.55, 78867.79199999999
11, 194839.55, 83522.81549999998
12, 194839.55, 89588.08919999999
13, 194839.55, 92525.80320000001
14, 194839.55, 98301.80979999997
15, 194839.55, 102761.53549999997
16, 194839.55, 104959.14819999997
17, 194839.55, 108522.01629999993
18, 194839.55, 112869.63979999995
19, 194839.55, 115160.54979999995
20, 194839.55, 117855.33539999995
21, 222023.56, 120913.36319999996
22, 222023.56, 122227.85109999996
23, 222023.56, 123177.30649999995
24, 222023.56, 128247.25609999997
25, 222023.56, 130469.72599999997
26, 222023.56, 130945.01529999997
1, 178279.42, 37103.3718
2, 178279.42, 45454.28950000001
3, 178279.42, 49645.94749999999
4, 178279.42, 52629.208600000005
5, 178279.42, 55950.5924
6, 178279.42, 61184.364399999984
7, 178279.42, 67143.89819999998
8, 178279.42, 74725.32479999999
9, 178279.42, 78855.88699999999
10, 178279.42, 84744.79550000001
11, 178279.42, 87405.1969
12, 178279.42, 90388.08259999998
13, 178279.42, 93486.4969
14, 178279.42, 97415.52789999999
15, 204048.45, 101847.55249999998
16, 204048.45, 106562.29749999999
17, 204048.45, 111806.4209
18, 204048.45, 112858.4194
19, 204048.45, 114530.66239999999
20, 204048.45, 116763.25099999999
21, 204048.45, 119623.68919999998
22, 204048.45, 122468.6918
23, 204048.45, 124136.1631
24, 204048.45, 126704.19960000002
25, 204048.45, 127597.50510000004
